BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
MEHKAR,Pulses,2025-01-14T11:10:49.09,Pigeon pea (red gram/arhar/tur),BULDANA,3439602,प्रोफेक्स सुपर ३० मिलि /१५ लिटर पाण्यात घेवून फवारणी करावी.(प्रोफेनोफॉस ४०% + सायपरमेथ्रीन ४%) नागार्जुन,FARMER ASKED ABOUT ATTACK OF POD BORER IN PIGEON PEA CROP?,	Plant Protection	,NA,AGRICULTURE,MAHARASHTRA,14,1,2025
MOTALA,Cereals,2025-01-14T12:41:12.8,Wheat,BULDANA,3439534,गहू पिकावरील मावा नियंत्रण - रोगर (डायमिथोएट ३०% इसी) १५ मिली + साफ (कार्बेन्डाझिम १२% + मॅन्कोझेब ६३%) ३० ग्रॅम प्रति १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. धन्यवाद..!,FARMER ASKED ABOUT CONTROL OF APHIDS ATTACK ON WHEAT CROP?,	Plant Protection	,NA,AGRICULTURE,MAHARASHTRA,14,1,2025
CHIKHLI,Others,2025-01-14T12:49:53.43,Others,BULDANA,3439608,"हवामान विभागाच्या अंदाजानुसार चिखली   तालुका पुढील 5 दिवसांत  वातावरण ढगाळ राहील . पावसाची शक्यता नाही  आजचे तापमान - कमाल२८    अंश सेल्सियस आणि किमान १८  अंश सेल्सियस  ,आद्रता ५९  % ,वाऱ्याचा वेग - तासी ७   किलोमीटर आहे. हवामान विभागाच्या अंदाजानुसार तूर  पीक , पिकास पाणी ,खत व्यवस्थापन , तण व्यवस्थापन याचे योग्य नियोजन करावे. धन्यवाद !
",Farmer asked query on Weather,Weather,NA,AGRICULTURE,MAHARASHTRA,14,1,2025
CHIKHLI,Cereals,2025-01-14T12:58:16.667,Wheat,BULDANA,3439681,"महोदय , हवामान हवामान विभागाच्या अंदाजानुसार आपल्या बुलढाणा  जिल्ह्यातील चिखली तालुक्यामध्ये या आठवड्यामध्ये वातावरण  ढगाळ राहील आणि पावसाची शक्यता नाही. आजचे तापमान  कमाल २८ अंश सेल्सियस आणि किमान १८ अंश सेल्सियस ,वाऱ्याचा वेग -ताशी २  किलोमीटर आहे.हवामान अंदाजानुसार आपण गहू पिकामध्ये पाण्याचे नियोजन  करू शकता ,धन्यवाद .",Farmer asked query on Weather,	Water Management	,NA,AGRICULTURE,MAHARASHTRA,14,1,2025
KHAMGAON,Pulses,2025-01-14T13:56:16,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BULDANA,3439706,हरभरा या पिकामध्ये होत असलेल्या मर रोगाच्या प्रादुर्भावाच्या नियंत्रणासाठी रिडोमिल गोल्ड ४० ग्रॅम प्रति २०० लिटर पाण्यामध्ये घेऊन आळवणी करून घ्यावी धन्यवाद...!,"FARMER  ASKED ABOUT SPRAY FOR CONTROL OF WILT ATTACK IN CROP ?
",	Plant Protection	,NA,AGRICULTURE,MAHARASHTRA,14,1,2025
CHIKHLI,Pulses,2025-01-14T14:35:15.49,Pigeon pea (red gram/arhar/tur),BULDANA,3442013,"नमस्कार सर,
जिल्हा- बुलढाणा, तालुका-चिखली  वातावरण पुढील पाच दिवसांमध्ये अंशतः ढगाळ असेल, पावसाची कोणतीही शक्यता नाही, कमाल तापमान ३० °अंश से व किमान तापमान २०° अंश से. पर्यंत असेल. वाऱ्याचा वेग ताशी ०२ कि.मी.असेल.या हवामान खात्याच्या अंदाजानुसार तूर पिक काढणीचे  नियोजन करावे.धन्यवाद!!!",Farmer asked query on Weather,Post Harvest Preservation,NA,AGRICULTURE,MAHARASHTRA,14,1,2025
DEULGAON RAJA,Others,2025-01-14T15:23:44,Others,BULDANA,3442153,"शेतकरी साहेब, पीएम किसान योजनेचा समोरील १९ व्या क्रमांकाचा हप्ता हा जानेवारी ते फेब्रुवारी महिन्यादरम्यान येऊ शकतो. निश्चित तारीख केंद्रसरकारने अजून जाहीर केलेली नाही. धन्यवाद..!
","FARMER ASKED ABOUT UPCOMING 19th INSTALLMENT DATE OF PM KISAN YOJANA ?
",Government Schemes,NA,AGRICULTURE,MAHARASHTRA,14,1,2025
SINDKHEDRAJA,Cereals,2025-01-15T09:05:57.137,Wheat,BULDANA,3444666,गहू पिकावरील दाणे भरण्यासाठी :- ००:५२:३४ ६० ग्राम + बाविस्टीन ३० ग्राम प्रति १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी.,FARMER ASKED ABOUT FERTILIZER SPRAY FOR WHEAT CROP ?,Fertilizer Use and Availability,NA,AGRICULTURE,MAHARASHTRA,15,1,2025
CHIKHLI,Others,2025-01-15T12:41:32.6,Others,BULDANA,3444792,प्रधानमंत्री किसान सन्मान निधी योजनेच्या 19 व्या हप्त्याची तारीख जाहीर झालेली नाही धन्यवाद,"FARMER ASKED ABOUT WHEN 19 th INSTALLMENT OF PM KISAN DEPOSITED IN BANK ACCCOUNT ?
",Government Schemes,NA,AGRICULTURE,MAHARASHTRA,15,1,2025
CHIKHLI,Pulses,2025-01-15T13:05:21.957,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BULDANA,3444972,"शेतकरी साहेब, पिकामध्ये फुलांचे प्रमाण वाढवण्यासाठी-
 टाटा बहार (अमीनो ऍसिड) हे ३० ते ४० मिली प्रति १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. धन्यवाद..!",FARMER ASKED ABOUT SPRAY FOR INCREASING FLOWERS IN GRAM CROP ?,Nutrient Management,NA,AGRICULTURE,MAHARASHTRA,15,1,2025
KHAMGAON,Pulses,2025-01-15T13:31:47.51,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),BULDANA,3444802,"हवामान विभागाच्या अंदाजानुसार आपला जिल्हा बुलढाणा, खामगाव तालुक्यात, 15 जानेवारी  ते 21 जानेवारी दरम्यान वातावरण ढगाळ राहील आणि कोणत्याही पावसाची शक्यता नाही. आजचे कमाल तापमान- 34 अंश सेल्सियस आणि किमान तापमान  25 अंश सेल्सियस राहील. वाऱ्याचा वेग -17 किलोमीटर प्रति तास राहील राहील, हवामान अंदाजानुसार पेरणी, खत व्यवस्थापन, पीक संरक्षण, सिंचन आदी बाबींचे नियोजन करावे, धन्यवाद. 
",Farmer asked query on Weather,Nutrient Management,NA,AGRICULTURE,MAHARASHTRA,15,1,2025
MOTALA,Others,2025-01-15T14:46:05.92,Others,BULDANA,3444966,अधिक माहितीसाठी संपर्क करा कृषी विभाग महाराष्ट्र शासन=18002334000,FARMER ASKED ABOUT KRUSHI VIBHAG MAHARSTRA DEPARTMENT CONTACT NUMBER?,Government Schemes,NA,AGRICULTURE,MAHARASHTRA,15,1,2025
SHEGAON,Pulses,2025-01-15T14:49:39.22,Pigeon pea (red gram/arhar/tur),BULDANA,3447522,"हवामान विभागाच्या अंदाजानुसार बुलढाणा जिल्ह्यात शेगाव तालुक्यात, या आठवड्यामध्ये वातावरण अंशतः ढगाळ राहील, पावसाची शक्यता नाही. पुढील पाच दिवसाचे सरासरी तापमान  कमाल -३०  अंश सेल्सियस आणि किमान -२२ अंश सेल्सियस , वाऱ्याचा वेग -ताशी १० किलोमीटर आहे.  हवामान विभागाच्या अंदाजानुसार तूर पिकाची काढणी करू शकतो धन्यवाद ",Farmer asked query on Weather,Cultural Practices,NA,AGRICULTURE,MAHARASHTRA,15,1,2025
